record_id,customer_id,account_id,discrepancy_type,source_table,transaction_amount,currency,contact_type,contact_value,ssn,address_line1,city,zip_code,account_status,outcome,date_of_record
611,110,1883,Suspicious transaction activity,transactions,1617.25,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/11/2023 18:13
612,110,1883,Suspicious transaction activity,transactions,1898.5,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/6/2023 1:47
613,44,2,Suspicious transaction activity,transactions,1652.81,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/11/2023 12:35
614,44,2,Suspicious transaction activity,transactions,1982.66,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/15/2024 1:02
615,5,203,Suspicious transaction activity,transactions,1581.34,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/26/2024 13:28
616,5,203,Suspicious transaction activity,transactions,1505.96,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/22/2023 18:12
617,120,1393,Suspicious transaction activity,transactions,1694.98,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/3/2021 0:38
618,446,253,Suspicious transaction activity,transactions,1956.1,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/14/2024 17:29
619,446,253,Suspicious transaction activity,transactions,1800.13,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/28/2024 10:13
620,789,1775,Suspicious transaction activity,transactions,1502.24,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/7/2024 3:40
621,789,1775,Suspicious transaction activity,transactions,1908.09,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/14/2024 7:13
622,85,1904,Suspicious transaction activity,transactions,1716.82,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/9/2024 22:00
623,85,1904,Suspicious transaction activity,transactions,1695.61,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/30/2024 16:29
624,596,2314,Suspicious transaction activity,transactions,1866.37,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/6/2021 5:19
625,596,2314,Suspicious transaction activity,transactions,1700.38,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/3/2024 13:30
626,596,2314,Suspicious transaction activity,transactions,1634.4,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/17/2023 22:16
627,596,2314,Suspicious transaction activity,transactions,1623.04,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/13/2021 16:19
628,596,2314,Suspicious transaction activity,transactions,1632.54,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/13/2021 18:45
629,43,398,Suspicious transaction activity,transactions,1671.0,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/1/2023 0:05
630,43,398,Suspicious transaction activity,transactions,1614.03,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/13/2024 15:57
631,43,398,Suspicious transaction activity,transactions,1963.34,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/15/2024 23:48
632,378,1469,Suspicious transaction activity,transactions,1780.28,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/15/2022 13:50
633,378,1469,Suspicious transaction activity,transactions,1644.87,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/11/2023 19:25
634,811,1026,Suspicious transaction activity,transactions,1982.99,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/6/2024 11:40
635,811,1026,Suspicious transaction activity,transactions,1640.85,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/27/2024 12:06
636,811,1026,Suspicious transaction activity,transactions,1914.84,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/6/2023 17:10
637,895,1436,Suspicious transaction activity,transactions,1777.79,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/17/2023 6:59
638,617,734,Suspicious transaction activity,transactions,1773.72,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/11/2024 2:14
639,552,607,Suspicious transaction activity,transactions,1605.57,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/29/2023 14:34
640,552,607,Suspicious transaction activity,transactions,1719.2,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/13/2024 17:22
641,552,607,Suspicious transaction activity,transactions,1954.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2024 13:33
642,792,130,Suspicious transaction activity,transactions,1664.5,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/13/2024 22:10
643,792,130,Suspicious transaction activity,transactions,1571.74,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/1/2024 8:45
644,792,130,Suspicious transaction activity,transactions,1584.65,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/10/2024 9:28
645,77,433,Suspicious transaction activity,transactions,1519.71,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/11/2024 0:38
646,77,433,Suspicious transaction activity,transactions,1976.2,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/23/2024 2:08
647,338,1065,Suspicious transaction activity,transactions,1846.8,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/2/2023 0:43
648,338,1065,Suspicious transaction activity,transactions,1552.99,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/9/2023 11:40
649,338,1065,Suspicious transaction activity,transactions,1980.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/20/2023 13:25
650,338,1065,Suspicious transaction activity,transactions,1609.2,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/19/2024 16:15
651,671,1935,Suspicious transaction activity,transactions,1722.38,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/20/2024 8:24
652,671,1935,Suspicious transaction activity,transactions,1889.74,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2024 9:50
653,671,1935,Suspicious transaction activity,transactions,1506.39,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/1/2024 18:23
654,474,2359,Suspicious transaction activity,transactions,1595.63,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/13/2024 16:09
655,474,2359,Suspicious transaction activity,transactions,1822.98,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/7/2024 18:48
656,898,877,Suspicious transaction activity,transactions,1675.52,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/18/2024 23:31
657,898,877,Suspicious transaction activity,transactions,1975.29,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/10/2024 12:32
658,898,877,Suspicious transaction activity,transactions,1758.64,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/27/2024 6:22
659,541,2290,Suspicious transaction activity,transactions,1708.25,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/19/2024 16:12
660,850,1416,Suspicious transaction activity,transactions,1737.86,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/1/2024 21:47
661,447,63,Suspicious transaction activity,transactions,1690.43,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/30/2023 15:17
662,87,849,Suspicious transaction activity,transactions,1819.92,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/16/2024 1:18
663,728,2063,Suspicious transaction activity,transactions,1710.97,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/30/2024 21:03
664,728,2063,Suspicious transaction activity,transactions,1549.58,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/25/2024 3:54
665,728,2063,Suspicious transaction activity,transactions,1841.48,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/30/2024 18:11
666,985,2285,Suspicious transaction activity,transactions,1706.0,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 19:18
667,969,2144,Suspicious transaction activity,transactions,1643.84,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/28/2024 5:36
668,969,2144,Suspicious transaction activity,transactions,1794.63,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/8/2023 13:12
669,969,2144,Suspicious transaction activity,transactions,1680.39,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/21/2023 2:55
670,222,1274,Suspicious transaction activity,transactions,1726.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/25/2024 21:40
671,222,1274,Suspicious transaction activity,transactions,1807.22,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/9/2023 0:36
672,222,1274,Suspicious transaction activity,transactions,1592.49,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/17/2021 17:08
673,830,637,Suspicious transaction activity,transactions,1982.53,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/15/2024 7:12
674,830,637,Suspicious transaction activity,transactions,1704.8,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/26/2024 4:18
675,830,637,Suspicious transaction activity,transactions,1734.86,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/17/2024 1:25
676,830,637,Suspicious transaction activity,transactions,1737.57,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/8/2024 14:01
677,738,899,Suspicious transaction activity,transactions,1664.81,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/11/2024 23:04
678,738,899,Suspicious transaction activity,transactions,1693.43,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/9/2024 16:47
679,557,661,Suspicious transaction activity,transactions,1754.54,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/2/2024 8:35
680,557,661,Suspicious transaction activity,transactions,1551.9,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/15/2023 23:31
681,841,2272,Suspicious transaction activity,transactions,1672.18,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 18:52
682,841,2272,Suspicious transaction activity,transactions,1856.26,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/25/2024 18:40
683,841,2272,Suspicious transaction activity,transactions,1731.38,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/2/2024 4:44
684,723,1477,Suspicious transaction activity,transactions,1885.34,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/8/2024 13:51
685,754,784,Suspicious transaction activity,transactions,1930.45,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/3/2024 12:22
686,754,784,Suspicious transaction activity,transactions,1812.84,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/21/2023 22:44
687,308,2478,Suspicious transaction activity,transactions,1545.42,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/26/2024 9:22
688,308,2478,Suspicious transaction activity,transactions,1670.11,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/18/2024 3:59
689,308,2478,Suspicious transaction activity,transactions,1781.89,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/13/2024 20:44
690,308,2478,Suspicious transaction activity,transactions,1935.01,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/20/2023 11:43
691,218,2358,Suspicious transaction activity,transactions,1584.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/29/2023 13:56
692,218,2358,Suspicious transaction activity,transactions,1846.69,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/27/2021 6:14
693,542,791,Suspicious transaction activity,transactions,1866.21,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/22/2023 0:27
694,542,791,Suspicious transaction activity,transactions,1882.3,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/15/2024 15:40
695,268,2076,Suspicious transaction activity,transactions,1899.68,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/18/2024 14:33
696,1,1483,Suspicious transaction activity,transactions,1831.28,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/1/2022 7:21
697,812,1580,Suspicious transaction activity,transactions,1689.53,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2024 11:20
698,385,1937,Suspicious transaction activity,transactions,1928.69,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/10/2024 1:09
699,385,1937,Suspicious transaction activity,transactions,1781.78,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/28/2024 21:33
700,385,1937,Suspicious transaction activity,transactions,1674.07,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/29/2024 21:19
701,461,2413,Suspicious transaction activity,transactions,1782.7,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/15/2022 11:36
702,609,9,Suspicious transaction activity,transactions,1866.72,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 8:52
703,954,95,Suspicious transaction activity,transactions,1728.93,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/3/2024 5:31
704,954,95,Suspicious transaction activity,transactions,1621.77,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/5/2024 15:25
705,63,1262,Suspicious transaction activity,transactions,1526.89,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/4/2022 8:59
706,63,1262,Suspicious transaction activity,transactions,1553.79,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/19/2022 15:30
707,447,276,Suspicious transaction activity,transactions,1683.23,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 7:18
708,447,276,Suspicious transaction activity,transactions,1518.07,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/3/2023 17:59
709,447,276,Suspicious transaction activity,transactions,1915.17,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/17/2024 19:56
710,994,211,Suspicious transaction activity,transactions,1905.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/26/2024 23:03
711,994,211,Suspicious transaction activity,transactions,1688.17,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/5/2024 18:22
712,994,211,Suspicious transaction activity,transactions,1709.94,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/25/2024 6:50
713,994,211,Suspicious transaction activity,transactions,1997.29,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/19/2024 7:20
714,994,211,Suspicious transaction activity,transactions,1580.37,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/28/2024 5:54
715,382,2092,Suspicious transaction activity,transactions,1551.4,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/6/2024 2:32
716,382,2092,Suspicious transaction activity,transactions,1767.76,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/10/2024 1:36
717,717,781,Suspicious transaction activity,transactions,1877.87,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/2/2024 12:27
718,717,781,Suspicious transaction activity,transactions,1587.96,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/23/2024 0:37
719,547,1098,Suspicious transaction activity,transactions,1846.8,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/8/2024 3:55
720,547,1098,Suspicious transaction activity,transactions,1631.05,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/3/2024 6:06
721,928,2009,Suspicious transaction activity,transactions,1909.48,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/24/2024 0:05
722,928,2009,Suspicious transaction activity,transactions,1758.97,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/24/2024 18:37
723,928,2009,Suspicious transaction activity,transactions,1727.31,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/9/2024 14:04
724,156,431,Suspicious transaction activity,transactions,1945.78,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 10:47
725,398,985,Suspicious transaction activity,transactions,1878.18,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/4/2021 0:00
726,417,1448,Suspicious transaction activity,transactions,1603.35,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/3/2024 11:31
727,417,1448,Suspicious transaction activity,transactions,1650.76,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 3:09
728,417,1448,Suspicious transaction activity,transactions,1856.45,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/23/2024 16:15
729,417,1448,Suspicious transaction activity,transactions,1570.03,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/12/2024 6:11
730,417,1448,Suspicious transaction activity,transactions,1531.11,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/14/2024 14:10
731,787,546,Suspicious transaction activity,transactions,1713.52,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/30/2024 11:39
732,787,546,Suspicious transaction activity,transactions,1958.32,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/1/2024 18:18
733,787,546,Suspicious transaction activity,transactions,1674.46,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/17/2024 2:31
734,806,1096,Suspicious transaction activity,transactions,1908.96,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/29/2024 14:55
735,944,2295,Suspicious transaction activity,transactions,1515.18,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/15/2024 19:12
736,944,2295,Suspicious transaction activity,transactions,1645.93,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/6/2024 19:46
737,8,1109,Suspicious transaction activity,transactions,1810.37,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/2/2024 20:14
738,8,1109,Suspicious transaction activity,transactions,1768.03,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/23/2024 7:33
739,8,1109,Suspicious transaction activity,transactions,1712.61,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/11/2023 23:20
740,382,1752,Suspicious transaction activity,transactions,1763.49,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/29/2024 14:57
741,382,1752,Suspicious transaction activity,transactions,1637.9,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/4/2024 5:51
742,911,332,Suspicious transaction activity,transactions,1509.77,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/5/2023 12:14
743,911,332,Suspicious transaction activity,transactions,1658.59,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/24/2024 15:36
744,212,1676,Suspicious transaction activity,transactions,1504.42,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/8/2023 5:15
745,629,374,Suspicious transaction activity,transactions,1868.2,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/21/2024 8:47
746,207,1137,Suspicious transaction activity,transactions,1685.47,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/28/2024 9:34
747,207,1137,Suspicious transaction activity,transactions,1846.19,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/24/2024 19:13
748,930,2230,Suspicious transaction activity,transactions,1771.1,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/12/2024 14:56
749,37,2273,Suspicious transaction activity,transactions,1940.36,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/4/2023 15:08
750,907,336,Suspicious transaction activity,transactions,1688.36,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/24/2024 1:00
751,907,336,Suspicious transaction activity,transactions,1736.58,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/13/2024 23:38
752,907,336,Suspicious transaction activity,transactions,1640.6,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/7/2024 7:16
753,48,952,Suspicious transaction activity,transactions,1612.94,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/30/2024 20:29
754,48,952,Suspicious transaction activity,transactions,1634.46,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/26/2024 1:42
755,48,952,Suspicious transaction activity,transactions,1903.77,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/8/2024 21:01
756,568,2364,Suspicious transaction activity,transactions,1534.39,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/25/2023 6:22
757,568,2364,Suspicious transaction activity,transactions,1709.95,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/28/2024 2:52
758,568,2364,Suspicious transaction activity,transactions,1578.3,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2022 0:03
759,568,2364,Suspicious transaction activity,transactions,1918.42,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/22/2024 9:36
760,423,907,Suspicious transaction activity,transactions,1616.22,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/25/2023 10:51
761,423,907,Suspicious transaction activity,transactions,1780.62,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/10/2024 22:31
762,148,176,Suspicious transaction activity,transactions,1549.09,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/7/2024 20:56
763,856,1047,Suspicious transaction activity,transactions,1557.61,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/4/2023 4:28
764,88,2044,Suspicious transaction activity,transactions,1986.62,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/5/2024 12:38
765,875,354,Suspicious transaction activity,transactions,1673.23,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/25/2024 10:51
766,875,354,Suspicious transaction activity,transactions,1677.66,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/16/2023 12:11
767,240,597,Suspicious transaction activity,transactions,1763.32,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/13/2024 11:08
768,710,24,Suspicious transaction activity,transactions,1568.29,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/7/2024 5:10
769,710,24,Suspicious transaction activity,transactions,1544.21,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/8/2022 14:37
770,710,24,Suspicious transaction activity,transactions,1527.73,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/15/2023 2:10
771,156,77,Suspicious transaction activity,transactions,1603.28,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/20/2024 18:04
772,156,77,Suspicious transaction activity,transactions,1730.94,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/9/2024 7:57
773,156,77,Suspicious transaction activity,transactions,1783.18,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/16/2024 8:18
774,843,192,Suspicious transaction activity,transactions,1738.37,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/14/2024 5:31
775,977,1455,Suspicious transaction activity,transactions,1849.23,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/19/2024 13:03
776,977,1455,Suspicious transaction activity,transactions,1514.38,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/29/2024 3:24
777,199,56,Suspicious transaction activity,transactions,1936.05,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/8/2024 5:18
778,199,56,Suspicious transaction activity,transactions,1520.31,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/19/2024 9:09
779,749,133,Suspicious transaction activity,transactions,1880.36,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/23/2023 18:29
780,455,2097,Suspicious transaction activity,transactions,1584.44,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/28/2024 19:50
781,209,435,Suspicious transaction activity,transactions,1756.53,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/1/2022 4:54
782,155,66,Suspicious transaction activity,transactions,1863.43,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/23/2023 9:46
783,155,66,Suspicious transaction activity,transactions,1899.61,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/11/2023 10:28
784,155,66,Suspicious transaction activity,transactions,1687.73,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/26/2024 16:18
785,155,66,Suspicious transaction activity,transactions,1843.03,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/14/2022 23:27
786,348,1266,Suspicious transaction activity,transactions,1996.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 5:18
787,348,1266,Suspicious transaction activity,transactions,1814.45,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 19:45
788,348,1266,Suspicious transaction activity,transactions,1687.0,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 7:10
789,527,1967,Suspicious transaction activity,transactions,1877.94,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/12/2024 4:38
790,527,1967,Suspicious transaction activity,transactions,1673.38,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/10/2024 22:07
791,871,188,Suspicious transaction activity,transactions,1525.56,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/28/2023 4:24
792,534,1503,Suspicious transaction activity,transactions,1948.98,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/16/2024 3:08
793,393,449,Suspicious transaction activity,transactions,1973.75,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/23/2023 17:19
794,393,449,Suspicious transaction activity,transactions,1505.91,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/13/2024 23:46
795,568,2217,Suspicious transaction activity,transactions,1846.51,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/6/2023 3:43
796,568,2217,Suspicious transaction activity,transactions,1536.98,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/11/2023 11:05
797,568,2217,Suspicious transaction activity,transactions,1945.74,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/12/2023 15:49
798,692,883,Suspicious transaction activity,transactions,1567.91,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/28/2024 18:32
799,692,883,Suspicious transaction activity,transactions,1888.12,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/12/2024 12:10
